スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"【職業マーケターが3ヶ月で85万達成した、リアルな方法】
まだ途中なのですが
すでに16,000文字くらいあります、、

こんな感じで最初の部数はひとつずつわたしの投稿を引用しながらご説明しています。

ボリューミーで大変恐縮なのですが、モニターさんを募集したいと思います🥲
理由は、わたしがこの界隈の情報商材を（ほとんど）買ったことがないので、感想と価格についてコメントいただきたいからです。

ちょっと完成がいつになるかわからないのですが（できれば今週末には完成させたい）、
モニターしてもいいよという方がいらっしゃったら、InstagramにDMいただけると嬉しいです。（期限は一旦決めてませんので万が一多ければ途中で締め切るかもです…すみません…）

よろしくお願いします🙏🏻

すみません、大事なことをお伝え忘れてました🙏🏻🥲
・モニターさんは無料です。理由は適正価格を決めていただきたい+感想をいただきたいからです。
・モニターさん（無料）でも本アカウントは公開する記事ですのでリスクを考えて5名ほどを検討しています。
・公開後も本アカウントを運用しながら気づいた点など、記事の更新は続くのですがそちらはモニターさんには反映されませんのでご了承ください。






















",29,149,"8,492",2025/7/3 19:36:39,https://www.threads.com/@luna___marketing/post/DLpHwVeSQo1
,"まだ半日なのに、すでに90人近くの方からdmが🙏🏻ありがとうございます。返信できておらず申し訳ないのですが全て目を通しています。

想像以上の数だったため、一旦明日7/5（土） 21時までにしようかと思っております。

それから、価格について相談させていただきたいとお伝えしていたのですが、
販売後はよく見る「売り切れごとに値上げします🙇今が最安値！」みたいなやり方はしません。

もちろん内容追加ごとに価格調整する可能性はありますが、売り切れるだけで値段を釣り上げることはないです。笑




",2,168,"10,000",2025/7/4 9:01:07,https://www.threads.com/@luna___marketing/post/DLqj0VpS1N2
,"200名以上の方、メッセージくださり本当にありがとうございました。

お願いしたい方にはご連絡させていただきますので少々お待ちください🙏🏻

あと3割ほどで完成予定、頑張ります。





",0,83,"3,300",2025/7/5 21:07:22,https://www.threads.com/@luna___marketing/post/DLubueiS5zs
,"本アカの昨日の投稿がそこまでいいねもついてないのに閲覧数だけ伸びてるんですが何事？（いつもは大体比例してる）アカウントばれました？もしバレてたらついでにいいねもよろしくお願いします。笑






",0,36,"3,190",2025/7/5 22:26:19,https://www.threads.com/@luna___marketing/post/DLukwvryJZk
,"DMをいただいた200名以上の方の中から、モニターをお願いしたい方にメッセージを送らせていただきました。🙏🏻ご確認ください。

そして、以下の内容で、やっと公開予定です。

【タイトル（仮）】マーケターのThreads × note戦略のプロセス、脳内を全部公開
【日時】7月12日(土) 21時
※本アカウント（非かせぐ）を公開予定なので数量限定（フォロワーさん限定🔐）

価格はモニターさんの意見を参考に。これから最終調整予定です。またお知らせします。

よろしくお願いします。





",2,114,"4,392",2025/7/7 22:45:14,https://www.threads.com/@luna___marketing/post/DLzwg84yyby
,"早速、モニターさんからいただいた感想に目を通しているのですが、昨日の夜、ベッドで読みながら泣いてしまったのは私です。頑張って書いてよかった。






",1,62,"2,730",2025/7/9 11:22:26,https://www.threads.com/@luna___marketing/post/DL3r9vXS52J
,"誰かノウハウを発信しているのかもしれないけど、最近よく見る投稿の始まり文

・断言しますが
・ここだけの話ですが
・批判（炎上）覚悟ですが
・こっそり言わせてください

まじで1日に100回見る。

お仕事でマーケティングやっててもつかみのいい文句ってあるし、効果もあるかも。
でも毎日届く同じような件名のメルマガを見て、埋もれてんなーって思ってます。
埋もれていくってこういうこと。






",4,75,"3,328",2025/7/10 14:02:39,https://www.threads.com/@luna___marketing/post/DL6jGFQSuQ9
,"わたしのnoteを先行して読んでくださった方からのコメント、一部ですが紹介させてください🥲
今回はまだ販売したことない方、すでに収益化されてる方、何も始めていない方などいろんなパターンの方に見ていただきました。
たくさんの感想本当にありがとうございます。
中にはわざわざnote に書いて（！）送ってくれた方もいて。自分のアカウントとアウトプットしながら即実践してくださっていたので本当にわたしも学ぶ事が多く、いつかどこかで紹介できたらな、と思ってます。





















",1,69,"2,700",2025/7/10 23:13:31,https://www.threads.com/@luna___marketing/post/DL7iIuBSbnW
,"明日販売予定なのに最初の部数をまだ迷ってます。10〜20部くらいにしようかな？と思ってるけどどうなんだろ🤔アカウントを公開しているので様子を見ながら再販とかがいいのかなと…

需要があるという方、よかったらリアクションくれると嬉しいです、部数の参考にしたいんです。🙏🏻
ちなみに金額は、モニターの方みなさん10,000円くらいは？と言ってくださって本当に恐縮だったのですが、私がそもそも5,000円以上の有料商材は買わなくていいと思ってるので、それ以上にすることはありません。笑




",6,171,"4,115",2025/7/11 11:48:24,https://www.threads.com/@luna___marketing/post/DL84htVyMXf
,"【マーケターのThreads × note戦略のプロセス、脳内を全部公開】

公開しました。

最初の「このnoteを読む前に知っておいてほしいこと」と注意事項をご確認の上、ご検討ください🙏🏻
こちらからどうぞ！
https://note.com/luna__marketing/n/n5ea226da28db


部数限定で、私のアカウントを公開してひとつずつ照らし合わせながら解説しています。
需要とリスクがわからなかったので（？）一旦30部で設定しております📔　
















",14,59,"6,062",2025/7/12 21:00:01,https://www.threads.com/@luna___marketing/post/DMAccxjyI2s
,"こちらで公開して2分で売り切れました、
ありがとうございます。😭

ちょっと驚きすぎている & 私の部数設定が甘かったのかなと思うので、明日もアカウント公開のまま販売しようと思います📔🙏🏻（部数は未定…）

明日、また同じ時間21時に再販しますね。
ちなみにこれが見えているのは、フォローしてくださっているみなさんだけです。いつもありがとうございます📚






",5,162,"3,542",2025/7/12 21:48:30,https://www.threads.com/@luna___marketing/post/DMAh_4WS9Xq
,"😭































",0,47,"2,201",2025/7/13 18:15:41,https://www.threads.com/@luna___marketing/post/DMCucBlyVkw
,"一部追加しました🙏🏻






",12,29,"2,895",2025/7/13 20:57:52,https://www.threads.com/@luna___marketing/post/DMDA_7oSBBt
,"今回の再販（45部）も手に取ってくださりありがとうございました。
明日、また21時に再販します。アカウント公開verはこれが最後にします🙏🏻

ちなみにアカウント非公開のものも近々作成しますが、そちらでもジャンルはがっつり公開するので勘の良い方は多分アカウントわかります。笑





",4,59,"2,882",2025/7/13 21:40:21,https://www.threads.com/@luna___marketing/post/DMDF3EsS5fv
,"アカウント公開版、最後の再販しました！





",4,27,"2,871",2025/7/14 21:00:03,https://www.threads.com/@luna___marketing/post/DMFmCv1yvh9
,"追加のたびに10分以内で完売していたnote、再販します。

アカウント公開バージョンは想定の5倍くらいの販売数に増やしましたが、すぐにみなさんに見ていただけて嬉しいです。ありがとうございます。

ここからはアカウント非公開バージョンになりますが、前からお伝えしている通りジャンルはがっつり公開するので内容はほぼ同じです。

これから複製して作成したいのですが、内容もちょっと更新しておきますね💪🏻（もちろん今の記事にも追加します）

見てくださる方いますか…？（想定よりかなり多くアカウント公開版を販売したのでもはや需要ある？と思ってる😂）





",13,87,"2,751",2025/7/14 21:18:30,https://www.threads.com/@luna___marketing/post/DMFoJ0rStDv
,"なんか最近、バズってる投稿見つけてそれをAIにリライトさせる的な小手先テクニック出回ってるみたいなんだけど、それを何度かされた立場からするとまじで普通にバレるからね笑

一瞬で信頼無くすからほんとにやめた方がいいです。🙏🏻

こういう投稿すると「パクられるのは仕方ない」みたいなコメント来たりするけど意味不明すぎる。どう考えてもパクる方が悪いです。笑

そしてそういうリライト人（リライトんちゅ）のフォロー欄見たら大体こっちの界隈（かせぐ系）の人たちフォローしてるし詰めが甘すぎでは？と思っています。

リライトするなら自分でPDCA回して型を見つけてやりな〜！！！です！





",0,60,"2,528",2025/7/14 23:00:46,https://www.threads.com/@luna___marketing/post/DMFz23QyYW7
,"私の苦手なことを言います（急）

それは、フォロワーさんとなかなか絡めないことです。いや、話したい気持ちは多分誰よりもある。もともと接客や営業大好き人間だったので話すこと大好き、人見知りもしないタイプです。こんな私ですが（？）いいねやコメントが来ると心の底から飛び上がるほど嬉しい。何ならｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｽ！！！！！と1人で言っている。

だがしかし、本アカウントでもこっちでもなかなかそれを出せない。私の課題。要はチキンなのです。反応なかったらどうしようみたいな。

なのでこれからはここを改善できるように頑張ります。本アカウント、知ってくださってる方、みててね。笑





",8,117,"2,070",2025/7/15 12:21:00,https://www.threads.com/@luna___marketing/post/DMHPb_9SL_E
,"これだけAIで発信してる人が増えると、何を信じていいかわかんなくならない？笑
だってその人の知識ではないわけで、凝ったプロンプト使って吐き出された文章に踊らされてるだけ。
そしてそれをやってる側は、それで割り切れる発信者ならいいけども、私は絶対しんどくなると思うのでやらない。（人によるかもだけど）
あくまで中身があって補助的に使うならいいんだけどね、
人の欲求として、根底には「誰かの役に立つ」というものがあるって聞く。お金以上に満たされるもの。だからみんな働くし、やりがいってそういうものだよね、綺麗事かもしれないけど。
そこが1番失われる気がしてる。

という私は、仕事ではchatGPTを常に開いて（しかも最前面にして）駆使してます。笑
使うのはこんな時かな
・メルマガタイトルの壁打ち
・コーディング修正
・数式読み解く時
・サイト記事の要約
「踊らされる側」ではなく、使う側になれるように日々勉強中です📚",1,68,"2,159",2025/7/15 21:07:30,https://www.threads.com/@luna___marketing/post/DMILsH3yyaP
,"ここ最近1ヶ月くらい、本アカウントの方であるパターンの検証をしてたんだけど間違いないなーっていうの見えてきた。まとめて近いうちにフォロワーさん限定で投稿しますね。そのあとアーカイブして記事に追加します🙏🏻






",2,85,"2,406",2025/7/15 23:36:31,https://www.threads.com/@luna___marketing/post/DMIcvqtysdO
,"当たり前なんですが、セールス感を丸出しにしたら売れないです。嫌じゃないですか？ショッピングモール行って、お菓子で釣ってゴリゴリに営業してくる携帯ショップの人。

でも逆に、たまに出すとめっちゃ売れます。
理想は普段出さずにコンスタントに売れる→稀にセールスしてめっちゃ売れるのパターン。私はこれの繰り返しをやってます。






",0,68,"2,053",2025/7/17 12:31:30,https://www.threads.com/@luna___marketing/post/DMMaOqgyvlD
,"てかおそらくめっっっちゃ後になると思うんやけど、そもそもこのアカウントの運用で気をつけたこととか練りまくった戦略とか…そのあたりって需要あります？笑
今公開してるnoteとはちょっと違うかも。基本は同じだけど。





",2,91,"2,328",2025/7/17 18:37:33,https://www.threads.com/@luna___marketing/post/DMNEHpKy2fe
,"こっちを見ててずーっと思ってることなんだけど、なんかみんな手段が目的になってない？マーケティングってあくまでいい商品があって（これが大前提）その良さをいかにみんなにしっかり届けるか、その方法を考えることだよ。バズり方、売り方、フォロワーの増やし方、、が先行してそれをやることが目的になってない？そういうコンテンツが多すぎる。まずは自分の売りたいものが需要があるのか、本当に価値のあるものにできてるのか、フォローしてくれている人のニーズに合っているのか。まずは市場のニーズを把握して、そこで自分の強みを最大化できる方法を考えて、最後にどうやって伝えるかだよ。ここが逆になると中身がスカスカの声だけがでかいやつになるよ






",0,104,"2,181",2025/7/18 11:02:39,https://www.threads.com/@luna___marketing/post/DMO02w-SiEJ
,"ごめんなさい🙏🏻

本当はアカウント非公開verをしっかり作り込む予定だったんですが、本業が本当に本当に忙しくて結局作れませんでした。でも今週末再販すると伝えてしまっていたので、明日もう一度アカウント公開のまま再販しますね。部数は未定。（いいねの数で決めます！）
あと、ありがたいことに割と買えなかった…と言ってくださる方が多かったので、希望があれば時間を変更しようと思うのですが、何時がいいなどありますか…？






",3,134,"2,580",2025/7/18 14:58:48,https://www.threads.com/@luna___marketing/post/DMPP4Yryejn
,"投票くださった方、ありがとうございました🙇22時以降が多く、今までの時間を反省しました…

本日22時に再販します！📚






















",0,29,"1,018",2025/7/19 9:51:50,https://www.threads.com/@luna___marketing/post/DMRRi9fSu1w
,"フォロワー数について

個人的な意見ですが、
結論、そのフォロワーの中に見込み客（リード数）が多ければいいのかなと。

マーケティングでは、「これから育成すれば将来的に顧客になってもらえる見込み客」のことをリードというんですが、その数が多ければ多いほど投稿を続けることでしっかり育成する価値があります。

フォロワーは多いに越したことはないです。
でも、例えば一時的な流行などでバズって増えたフォロワーは、この観点で言うと見込み客ではないのであまり意味がない。逆にフォロワーが少なくてもその中の見込み客の割合が高ければいいのかなと思います。

見込み客の少ないフォロワー1万人より、
見込み客の多いフォロワー1,000人。

将来的に自分の商品を買ってくれるフォロワーを増やすための、価値のある投稿を心がけたいなと思ってます。





",0,51,"1,431",2025/7/19 12:26:56,https://www.threads.com/@luna___marketing/post/DMRjS-OyYMR
,"大した内容ではないですが、ここ追加しました…！（②はこないだThreadsに投稿してアーカイブした内容です）

note再販は今日22時です📖































",5,33,"1,717",2025/7/19 19:39:46,https://www.threads.com/@luna___marketing/post/DMSU1Jyykkw
,"「顧客体験」という言葉知ってますか？

普段マーケティングをする上でかなり大事にしているポイントなんだけど、わかりやすい例を。

例えば私が大好きなスタバだと、

・オーダーしたら店員さんが名前で呼んでくれる。
・WiFi完備で居心地良い。
・インスタ映えするビジュアルや季節感のあるデザイン。
・退店するときに気持ちのいい挨拶がある。

お客さんが買う前から買った後まで、体験の全てを定義しています。

これをnote販売に置き換えると、

・セールス感なく、普段から惜しみなく有益情報がたくさん発信されている
・購入後は期待値を超える内容がある
・購入後に一人一人にメッセージがある
・それが高評価やいい口コミにつながる

こんな感じなんだけど、要は「商品を売る」ではなくて「体験を売る」という考え方が大事だなと。

私が具体的にやっていることは、「購入後にnoteのメッセージを”名前を入れて”一人一人に必ず送ること」。
みんなやってるのかな？と思ったけど、意外とやってる人少ないみたいですね。

























",4,30,"1,154",2025/7/21 11:39:23,https://www.threads.com/@luna___marketing/post/DMWncZYykD4
,"さっきの投稿の、「顧客体験」につながる話なんだけど、例えば「売り込みなし、放置で売れるnoteの仕組みを有料記事で書いてます！」って人がガンガンセールスしてたらどう思う？笑
そういうことです。
普段から顧客体験は自分が日常生活を送る上で常に体験していることなので、そこから学ぶことはたくさんあるよ。





",0,12,"1,763",2025/7/21 14:38:40,https://www.threads.com/@luna___marketing/post/DMW79fMS1KF
,"【定期】私がThreads × noteで違和感を感じ、やってないこと
・売り切れただけでの値上げ
・ギラギラした怪しすぎて情報量多いだけのサムネイル
・いいね周りやフォロワー獲得のためのフォロー
・「続きはこちら」系の有料noteのあからさまなセールス投稿
・「あと〇部で値上げ！」「残り1部！」「また売れた！ありがとうございます！」系の煽り
・めちゃくちゃ変なところで投稿を区切ってインプ稼ぎ
みなさんが違和感を感じるもの、この中にありますか？☺️







",6,90,"2,937",2025/7/22　11：51,https://www.threads.com/@luna___marketing/post/DMZNkt0Sg3r
,"【信頼度の高い相手からの煽りは最強】
私、基本的に煽りをするやり方あんまり好きじゃないんですが、信頼度の高い相手からの煽りとなると効果は抜群。
例えばめちゃくちゃ信頼をおいている大好きな会社の上司や先輩から、「絶対この本買った方がいいよ。もうすぐ売り切れちゃうらしい。」って言われたら速攻で買いますよね。
または、第三者から「あの先輩はこのセミナーを受けて昇格したらしいよ。」と言われたらどうでしょう？多分そのセミナーすぐに受けます。
要は「誰から煽られるか」が本当に重要。
逆にいうと信頼も全くない、もはや誰？みたいな人から煽られると効果がないどころか、逆に信頼を損ねてしまう。
Threadsなんてそこまで信頼できるポジションを獲得している人なんて少数なので（もちろん私を含め）煽りはしたくないのです。
煽る前に、フォロワーに信頼してもらえるような投稿を続けること。大事。










",2,50,"1,060",2025/7/22　19：06,https://www.threads.com/@luna___marketing/post/DMZ_ZfoSMCT
,"気づいたらたくさんのコメントやメッセージをいただいていて感謝しかないです。涙
もう少し内容を追加して、ジャンルのみ公開バージョン再販しますね（もちろんフォロワーさん限定で）
当然ですが値上げはしません。
煽るって売るの好きじゃないし、私のnoteに書いているノウハウは『煽らない・売り込みしまくらない』がモットーなので。笑
7/26（土）22時に再販します
部数の目安にしたいので見てくれる方、いいねくださると嬉しいです！























",0,115,"1,569",2025/7/22　20：52,https://www.threads.com/@luna___marketing/post/DMaLgNgS39l
